publish_date,headline_category,headline_text
20160705,city.lucknow,Nawabi story of Avadh temples' glory
20160705,city.lucknow,Revenue dept on toes to justify land allotments to religious bodies
20160705,city.mumbai,Saffron war: Sena questions BJP on Ram temple delay
20160705,city.trichy,Tense situation in Thurvarankurichi after groups clash over temple festival
20160705,city.vadodara,Man commits suicide in temple premise
20160705,city.varanasi,Hindus make their Eid sweeter
20160705,city.vijayawada,CM backs administration on temple demolition row
20160705,city.vijayawada,BJP feeling the heat over temple demolition row
20160705,entertainment.hindi.bollywood.news,Irrfan holds his ground over religious remarks
20160705,india,SC: Divorce decrees by church courts invalid
20160706,city.ahmedabad,Muslim woman paints picture of harmony on Rath Yatra elephants
20160706,city.amritsar,US Sikhs mark I- Day by asserting their identity
20160706,city.bhubaneswar,Temple city decked out for Rath Yatra
20160706,city.chandigarh,AAP apologizes for Golden Temple image on manifesto
20160706,city.chennai,Muslims urged to adopt Eid resolution against terror groups
20160706,city.goa,Muslims celebrate Eid; ending Ramadan fast
20160706,city.guwahati,Muslim civil society raises voice against fundamentalism
20160706,city.kolkata,Religious intolerance? Not in these happy families
20160706,city.lucknow,Centre okays Rs 250 crore for Ramayan circuit in Ayodhya
20160706,city.lucknow,Revenue dept on toes to justify land allotments to religious bodies
20160706,city.nagpur,Muslims get ready to celebrate Eid on Thursday
20160706,city.nagpur,'Dilapidated' Tekdi Ganesh temple faces demolition
20160706,india,'Indian' status for Hindu; Sikh refugees soon
20160706,india,FIR against AAP leader Ashish Khetan for hurting religious sentiments
20160707,city.amritsar,All-India Sikh Students Federation blames AAP for disrespecting holy scriptures
20160707,city.bengaluru,'Ravi Varma's lithographs helped common man visualize god'
20160707,city.bhubaneswar,Paradip Jagannath temple; an epitome of harmony
20160707,city.chandigarh,AAP apologizes for Golden Temple image on manifesto
20160707,city.gurgaon,Leisure Valley; Devi Lal park for Eid prayers
20160707,city.jamshedpur,Steel City devotees pull chariots of gods
20160707,city.kolkata,Kolkata's Marble Palace mosque run by trust dedicated to Jagannath
20160707,city.lucknow,In a first; women offer Eid prayers in Lucknow's Aishbagh Eidgah
20160707,city.mangaluru,Dalai Lama: Recall religious values and shun violence
20160707,city.mysuru,Free bus service for temple devotees
20160707,city.nagpur,MP CM Chouhan meets RSS leaders
20160707,city.nagpur,New Tekdi Ganesh temple bldg to be built at Rs15cr
20160707,city.nashik,Medina blast victims in rozedars' prayers on the eve of Eid-ul-Fitr
20160707,entertainment.hindi.bollywood.news,Emraan Hashmi: Morning prayers on Eid hold a special place in my heart since childhood
20160707,entertainment.hindi.music.news,Singer Yesudas has not turned Hindu; says wife
20160707,life-style.relationships.man-woman,Regular religious services tied to lowered suicide risk
20160707,tv.news,Sofia Hayat: Why can't a woman be accepted the way God has made her?
20160707,world.south-asia,Blast; gunbattle rock Eid prayers in Bangladesh; 2 killed
20160708,city.ahmedabad,VEDAS on SAC website gives 3D tour of Mars; Moon
20160708,city.bhopal,Shivraj Singh at RSS door; corridors abuzz
20160708,city.bhubaneswar,Gundicha Temple comes alive with devotees thronging chariots
20160708,city.chandigarh,'Apology for Sikhs; Badals can't reject it'
20160708,city.chandigarh,Indo-Canadian Sikh student selected for Arctic expedition
20160708,city.chandigarh,Muslim Jats want to be part of court battle; move HC over reservation
20160708,city.guwahati,Muslims condemn Dhaka attack
20160708,city.jamshedpur,Prayers; Salman-starrer 'Sultan' mark Eid-ul-Fitr
20160708,city.kolkata,'How could they target the faithful during prayers?'
20160708,city.nagpur,Tekdi Ganesh temple declared 'severely dilapidated'
20160708,city.pune,On Eid; women too step out of homes to offer special prayers; meet and greet
20160708,city.raipur,Historic idols stolen from Dantewada temple
20160708,india,Shivraj Singh at RSS door; corridors abuzz
20160709,city.amritsar,Kejriwal to seek pardon at Golden Temple on July 18
20160709,city.chandigarh,Muslim Jats want to be part of court battle; move HC over reservation
20160709,city.lucknow,ISIS is anti-Islam: Cleric
20160709,city.madurai,Meenakshi Sundareswarar Temple entry re-enacted
20160709,city.madurai,In this Tamil Nadu hamlet; Muslims partake in temple fest; shun biryani for Hindu god
20160709,city.rajkot,Pak Hindus line up in hope for citizenship
20160710,city.amritsar,Damage control: Phoolka to visit Golden Temple to seek pardon for Khetan's 'inadvertent' mistake
20160710,city.chandigarh,AAP: Leaders of SAD; Cong disrespected Sikh holy book
20160710,city.delhi,Religious nationalism invents its own history: Romila
20160710,city.hyderabad,Balaji temple replica to come up in Mumbai
20160710,city.madurai,Ancient rituals performed as part of temple festival
20160710,city.madurai,Ancient rituals performed as part of temple festival in Madurai district
20160710,city.mumbai,Rs 7 crore bids for Jain monk's last rites
20160710,home.sunday-times,Meet the udta Sikh
20160710,india,BSP to field 100 Muslims in 2017 UP elections
20160710,india,Aligarh Muslim University elected Zakir Naik to its topmost council in 2013
20160711,city.agra,Muslims in Agra demand action
20160711,city.chandigarh,Thieves target 13 in 5 mins during religious procession
20160711,city.indore,Kumbh bonus for Mahakal priests
20160711,city.jaipur,Barmer tense again after man's social media post on Hindu gods
20160711,city.kanpur,RSS to deliberate on UP Assembly elections
20160711,city.kochi,RBI closes scheme run by Church
20160711,city.navi-mumbai,Cops rescue minor from marriage; the mother; groom & priest held
20160711,city.pune,Pune-based Muslim orgnisations join hands to support preacher Naik
20160711,city.thiruvananthapuram,Terrorists; extremists have no religion: Kerala CM
20160711,city.varanasi,Hindu outfit seeks Zakir Naik's arrest
20160711,india,Mosque loudspeakers in J&K incite youth to join 'anti-India jihad'
20160711,world.middle-east,Call to liberalize Saudi Islam draws death threats
20160712,city.amritsar,'Sewa act symbolic gesture sans religious sanctity'
20160712,city.chennai,77 yrs after Madurai victory; temples still shut for dalits
20160712,city.goa,New legislation needed for public temples: Wagh
20160712,city.hyderabad,Hyderabad Muslims divided over Zakir Naik
20160712,city.kanpur,In Kanpur; can RSS meeting evade BJP; Kairana; UP polls?
20160712,city.kozhikode,Kerala's Salafis now look for 'real Islam' in Sri Lanka
20160712,city.lucknow,Muslim clerics; politicos back Naik
20160712,city.lucknow,UP not out of sight for RSS
20160712,city.mangaluru,Forum for 'Satvik' dress code for temples
20160713,city.agra,Muslim man performs Hindu rituals for his wife's cremation
20160713,city.aurangabad,Muslim bodies; AMIM back Naik
20160713,city.jaipur,Displaced Pak Hindus protest in Jaisalmer
20160713,city.kozhikode,Webbed fingers 'God's gift' for Alappuzha family
20160713,india,HRD minister Prakash Javadekar attends RSS-linked event
20160713,india,Rs 1500 crore projects for religious tourism okayed
20160713,world.south-asia,Indonesian convict escapes jail in a Muslim veil
20160714,city.agra,Gods too wear designer clothing
20160714,city.hyderabad,Shiites protest demolition of Muslim graveyard in Medina
20160714,city.jaipur,Pipleshwar Mahadev temple shifted from Badi Chaupar
20160714,city.kanpur,UP temple 'cleansed' after Dalits perform puja
20160714,city.kanpur,RSS columnists' meet to discuss 'ideology'
20160714,india,No ties with Naik; says Muslim outfit
20160714,india,Multi million dollar project to promote Sikh and Hindu religious tourism in Pak
20160715,city.amritsar,Man held for calling US Sikh 'terrorist'
20160715,city.amritsar,Sikh shrines to help Pak promote religious tourism
20160715,city.bareilly,Bareilly boy kills cleric in mosque for insulting dad
20160715,city.bengaluru,Miscreants set church door afire in Karnataka
20160715,city.delhi,Rain god showers relief; shows wrath on traffic
20160715,city.hubballi,Miscreants set church door afire in Tumakuru
20160715,city.hyderabad,Excavations at Qutub Shahi Tombs unearth remains of a mosque
20160715,city.hyderabad,Quota for Muslims remains a mirage
20160715,city.jaipur,Camp to be held for visa for Pak Hindus on July 18
20160715,city.kolhapur,Man arrested for stealing jewellery from temple
20160715,city.nagpur,10;000 students in Gadchiroli to take oath of nationalism
20160715,city.nashik,Rs12.5 crore approved for conservation of Sundarnarayan temple
20160715,city.thiruvananthapuram,Nearly 6;000 converted to Islam in Kerala in 5 years: Report
20160715,city.varanasi,'Temple can't be built before court verdict'
20160715,city.vijayawada,Muslims outraged over dargah's partial demolition
20160716,city.chandigarh,Daduwal; Sikh leaders held ahead of protest march
20160716,city.mumbai,Be it temple or mosque; will act if they violate norms: Maha govt to court
20160716,city.varanasi,Hindu Yuva Vahini releases music CD praising Yogi
20160716,nri.community,Paris to Nice: Canadian Sikh branded a 'terrorist' again
20160716,world,Turkey coup: Exiled Muslim cleric Gulen denies involvement
20160716,world.europe,Nice attacker 'probably linked to radical Islam': French PM
20160717,city.hyderabad,Priests; Jeeyars celebrate 'Budget fest' at Tirumala temple
20160717,city.lucknow,Muslim group asks for reviving Amarnath Yatra
20160717,city.madurai,Thaniparai will be authorised entry for Sathuragiri temple
20160717,city.nagpur,A temple that represents city's history; faith and culture
20160717,city.ranchi,Experts seek probe into 'shoddy' conservation of Maluti temples
20160717,india,Eye on future; RSS gets tech savy to attract youngsters
20160717,nri.community,Hindu American Foundation hosts function to spread awareness about Hinduism in US
20160718,city.amritsar,Kejriwal; AAP leaders visit Golden Temple
20160718,city.amritsar,Kejriwal cleans dishes at Golden Temple as penance
20160718,city.amritsar,Kejriwal tenders apology at Golden Temple for his party' act
20160718,city.amritsar,Kejriwal performs 'sewa' at Golden Temple; seeks forgiveness for 'unintentional mistakes'
20160718,city.bhubaneswar,State marks Rasgulla Day as holy trinity enters Jagannath temple
20160718,city.chennai,HC wants govt to rope in UNESCO expertise in preserving ancient temples in TN
20160718,city.chennai,Digitisation of temple idols all set to stop smugglers in their tracks
20160718,city.delhi,Arvind Kejriwal performs 'sewa'; cleans utensils at Golden Temple
20160718,city.hubballi,Teen drowns in temple pond
20160718,city.ludhiana,YAD lashes out at AAP for hurting religious sentiments
20160718,city.vijayawada,'Sakambari Utsavam' off to a pious start at Durga temple
20160718,entertainment.tamil.movies.news,Superstar Rajinikanth hale & hearty; prays at Lotus Temple; Virgina
20160718,india,Arvind Kejriwal performs 'sewa'; cleans utensils at Golden Temple
20160719,city.ahmedabad,Apartments over temple: BJP men face citizen ire
20160719,city.bhubaneswar,The leaning temple of Huma gets Rs 30 lakh for development
20160719,city.bhubaneswar,Collector blames shrine for failing to control priests
20160719,city.bhubaneswar,Opposition flays government for Puri temple fiasco
20160719,city.dehradun,With Ganga in full spate; priests shift Gangotri records to safety
20160719,city.jaipur,Tension grips Alwar as robbers stab monk
20160719,city.kochi,Police raid religious study centre in Kochi
20160719,city.varanasi,Muslims beware of parties like SP; BSP: AIMIM MLA
20160719,entertainment.malayalam,Priest called to bless Ezra's 'haunted' sets
20160719,entertainment.malayalam.movies.news,Priest called to bless Ezra's 'haunted' sets
20160719,world.us,For Islamophobia; take 'Islamophobin' and call a Muslim in the morning
20160720,city.ahmedabad,Dalits threaten to forsake Hinduism
20160720,city.ahmedabad,Muslim inheritor of temple priest's Guru Purnima legacy
20160720,city.bhopal,Sangh autopsy on civic poll defeat
20160720,city.chennai,Gods in shackles: Plight of temple elephants
20160720,city.delhi,Congress dubs RSS as biggest liar
20160720,city.hyderabad,Shakhambhari fest held at Bhadrakali temple
20160720,city.lucknow,AIMIM; QED strive to create common Muslim front
20160720,city.lucknow,Hashim Ansari; the oldest litigant of Ramjanmabhoomi-Babri Masjid title suit; passes away
20160720,city.mumbai,NIA: Malwani man planned to kill Hindu body leader
20160720,city.ranchi,Cops on alert as temple run begins
20160720,city.vijayawada,Thousands throng Durga temple
20160720,india,RSS blames LDF for growing radicalisation in Kerala
20160720,india,Cong given to lying; stands exposed: RSS
20160721,city.delhi,Beating of Sikh in Hyderabad raised in LS
20160721,city.delhi,In JNU; RSS-affiliate plans symposium on Kashmir
20160721,city.goa,Complaint against religious sect for disturbing classes
20160721,city.hubballi,Sunday market shifts to appease the rain god
20160721,city.hyderabad,'TRS targeting Muslim officials'
20160721,city.indore,City temples fail to monetise gold due to less quantity
20160721,city.lucknow,Ansari the oldest litigant in Ayodhya title suit passes away
20160721,city.lucknow,Gomtinagar residents hug; agree on religious events as usual
20160721,city.mumbai,Rajini fans to dance from Matunga temple to Aurora 'altar' for film release tomorrow
20160721,city.mysuru,Six temples burgled in one night in Maddur taluk
20160721,city.thiruvananthapuram,My daughter was forcibly converted to Islam: Missing Kerala girl's mother
20160721,entertainment.hindi.bollywood.news,Rajini fans to dance from Matunga temple to Aurora 'altar' for film release tomorrow
20160722,city.mumbai,HC relief for Mahim church plot residents
20160722,city.thiruvananthapuram,Muslim groups condemn ISIS
20160723,city.lucknow,PM meets seers; skips temple talk
20160723,city.raipur,RMC starts razing illegal religious edifices in city
20160723,city.salem,18 Muslim boys from Ranchi without docus detained; let off later
20160723,city.trichy,A church car fest that pulls in all faiths
20160723,city.varanasi,At Gorakhnath temple; PM skips Ram temple
20160723,nri.community,US Sikh community raises funds for Sikhism awareness campaign
20160724,city.ahmedabad,Dressmaker of the gods
20160724,city.ahmedabad,HC to decide on quota panel for Gujarat Muslims
20160724,city.amritsar,UK Sikh body against giving Kohinoor back to India
20160724,city.bhopal,State BJP demands more RSS workers to survive Mission 2018
20160724,city.bhubaneswar,Kanwariyas head for Shiv temples
20160724,city.bhubaneswar,Rs 1cr for Kedar Gouri Temple conservation
20160724,city.chennai,TN govt forms committee for proper care of temple animals
20160724,city.goa,RSS not a registered organization; collects funds: Digvijaya
20160724,city.kolkata,At church of hope; thanksgiving prayers
20160724,city.lucknow,'Scared' Hindus plan exodus from restive Aligarh
20160724,city.ludhiana,Despite ban; Sikh hoopster turns Keshdhari in int'l events
20160724,city.mangaluru,Planning a temple wedding in Dakshina Kannada? Get your parents consent
20160724,city.rajkot,'Dalits should leave Hindu religion'
20160724,city.trichy,Temple mints cash from deities' clothes
20160724,india,'Arrested Mumbai youth converted 800 to Islam'
20160724,nri.community,India-born Muslim heads security at a US Hindu temple
20160724,sports.more-sports.others,Sikh hoopster turns keshdhari
20160725,city.amritsar,UK Sikh body against giving Kohinoor back to India
20160725,city.chandigarh,Patiala lad urges Sikh cagers from US to keep their hair
20160725,city.chennai,When Ramleela troupe from Ayodhya portrayed Ravana as scholar; expert
20160725,city.goa,Temple donations stolen in Agonda
20160725,city.kolkata,After 6 weeks' turmoil; family back in church for thanksgiving prayers
20160725,city.mangaluru,Priest held in theft case
20160725,city.mumbai,India must be declared a Hindu nation; says Uddhav
20160725,city.thiruvananthapuram,'Leaders like Chrysostom crucial for religious unity'
20160725,city.udaipur,Udaipur cops scuttle Hardik's temple visit
20160725,city.udaipur,Police stop 'confined' Hardik from visiting temple
20160725,india,India safe under Modi: RSS chief Bhagwat
20160726,city.allahabad,Pilgrims flock to temples despite rain
20160726,city.chennai,Boy run over by temple car in Trichy
20160726,city.chennai,Five women caught stealing gold at temple fest; in jail
20160726,city.goa,Five Pillars Church devotees refute charges
20160726,city.lucknow,'Temple issue shouldn't be politicised'
20160726,city.meerut,'Modi's monks' run into rough weather; boycotted by Buddhists in Aligarh
20160726,city.nagpur,18th century heritage temple in a shambles; poses danger to residents
20160726,city.thiruvananthapuram,'God' in title; author bashed up in Kerala
20160726,city.trichy,15-yr-old boy run over by temple car
20160726,india,Mortal to divine and back: India's transgender goddesses
20160726,tv.news.hindi,Deepika Singh rings in birthday with husband at Siddhivinayak temple; see pic
20160727,city.aurangabad,Man snatches chain near temple
20160727,city.bhopal,Sikh farmers flatten ravines to grow basmati
20160727,city.chennai,Gold ornaments worth Rs 15;000 stolen from temple
20160727,city.chennai,Muslim body completes 125 years
20160727,city.hubballi,Temple hundi stolen
20160727,city.hubballi,Jain religious programme organized
20160727,city.hyderabad,Tirumala temple replica to be opened on August 7
20160727,city.kolhapur,New rules may hamper plans to develop temple premises
20160727,city.madurai,SIC told to dispose of appeal seeking temple's auditing report
20160727,city.madurai,Palani temple annual hundi collection touches Rs 33cr
20160727,city.raipur,Drive against illegal religious structures continues
20160727,city.shimla,HP govt set to takeover 'Raghunathji' temple under its control
20160727,entertainment.hindi.bollywood.news,Jacqueline Fernandez and Tiger Shroff to visit the Golden Temple
20160727,entertainment.hindi.bollywood.news,Is Irrfan Khan receiving threats for his remarks on Islam?
20160728,city.ahmedabad,Construction in Dholka mosque: FIR stays
20160728,city.jaipur,Denied entry in mosque; children study at this graveyard behind it
20160728,city.mumbai,Scholarships for Muslims who make it past IIT-JEE
20160728,city.mumbai,Mar Thoma Church allows cremation
20160728,city.nashik,ASI to replace Parvati idol at Trimbak temple
20160728,city.patna,Now; learn Hindu rituals at training programme
20160728,city.shimla,Shutdown over takeover of Raghunath temple
20160728,city.surat,Ambaji temple buys 4kg gold
20160728,city.surat,Theft mastermind a former monk
20160728,city.trichy,Eight shops sealed for not paying rent to temple
20160728,india,Edu relief for Pak; Bangla Hindus in India
20160728,world.pakistan,Gunmen attack 2 Hindu men in Pakistan
20160729,city.guwahati,Temple ruins of Kamrup kingdom face flood threat
20160729,city.hubballi,Islam not connected to IS; says cleric
20160729,city.shimla,HLP chief to move HC over takeover of Raghunathji temple
20160729,city.shimla,Govt takeover of Raghunath temple has Kullu royal fuming
20160729,city.trichy,Upset Dalits threaten to embrace Islam in Tamil Nadu
20160729,city.trichy,Dalits give up decision to embrace Islam
20160730,city.ahmedabad,1;700 dalits move to forsake Hinduism
20160730,city.ahmedabad,Dalit; Muslim vendors accuse cops of atrocities
20160730,city.kanpur,Muslim woman to give kidney to sister's ailing Hindu friend
20160730,city.ludhiana,Amend act to free Sikh political prisoners; demand activists
20160730,india,Opposition turns up heat over attacks on Dalits; Muslims
20160730,india,RSS holds seminar on Jammu and Kashmir
20160730,india,First 'International Raksha Bandhan' festival on Aug 17: RSS
20160730,world.pakistan,Hindu doctor found dead inside ICU of Pakistan hospital
20160730,world.south-asia,Indonesia detains 7 after attacks on Buddhist temples
20160731,city.goa,Teen drowns in temple pond
20160731,city.kolhapur,Tourism committee approves development plan for Mahalaxmi temple
20160731,city.lucknow,Sonia to pray at Kashi Vishwanath temple
20160731,city.madurai,Draft natl edu policy promotes Hindu nationalism: Archbishop
20160731,city.madurai,Dalits allege they are not being allowed to worship
20160731,city.mumbai,Space-starved churches push for shroud burials instead of coffins
20160731,city.shimla,Protest over temple takeover tomorrow
20160731,city.trichy,'Temple land tenants being harassed'
20160731,city.vadodara,Muslim women to take self-defence lessons
20160731,india,Backward Muslims to launch drive to secure political voice
20160731,india,PDP; BJP take rain check on RSS-backed seminar on Kashmir
20160801,city.agra,BSP workers besiege Modi's monks in Agra; call yatra a farce
20160801,city.ahmedabad,Dalits to boycott Sangh Sammelan
20160801,city.ahmedabad,Wary of conversions; RSS mulls harmony balm
20160801,city.ahmedabad,Professor who immortalized temple architecture passes away
20160801,city.hyderabad,Literacy surges ahead among Muslims post-Sachar report
20160801,city.trichy,Temple in village sealed after dalits; caste Hindus clash
20160801,entertainment.hindi.bollywood.news,Salman Khan breaks down at Rajjat Barjatya's prayer meet
20160801,world,Pope: Not right to talk about a 'violent; terrorist' Islam
20160802,city.chandigarh,Religious singers; theatre artistes to spread govt word
20160802,city.jaipur,JDA shelves plan to restore Galta temple
20160802,city.kochi,'Sangh Parivar creating conflicts in the name of patriotism'
20160802,city.shimla,HC stays temple takeover of Kullu temple
20160802,city.vijayawada,Church demolition triggers protest
20160802,tv.news.kannada,Seeking divine blessings in Tirupati
20160802,world.pakistan,Taliban militants kill 2 Hazara Shia Muslims in Pak
20160803,city.ahmedabad,Only 60-65 seats for BJP if state elections held today: RSS survey
20160803,city.allahabad,Phase-wise distribution of RSS khakhi pants
20160803,city.delhi,Demolish illegal religious structures near Birla temple within two weeks: NGT
20160803,city.hyderabad,To build 500 temples in tribal; weaker sections colonies
20160803,city.madurai,Devotees swarm temples to pray for bountiful future
20160803,city.puducherry,Devotees offer prayers at temples on Guru Peyarchi festival
20160803,india,RSS wants Amit Shah as CM in his homeground
20160803,india,Anyone who discriminates cannot be called Hindu: Venkaiah Naidu
20160803,life-style.people,I'm sure God up there loves me
20160804,city.delhi,Pak pilgrim goes missing in a setback to Indo-Pak religious tourism
20160804,city.mangaluru,Ensure Islam is a religion of peace; Baig tells those headed for Mecca
20160804,city.nagpur,Education can't be Hindu or Muslim; need for rethink: Amjad Ali Khan
20160804,city.trichy,Dalits take up temple issue with Thiruma
20160805,city.goa,Fire at Margao's Hindu pharmacy
20160805,city.imphal,Muslims: Let us perform last rites of Saudi prisoners
20160805,city.lucknow,In Gujarat; Mayawati pitches for Dalit-Muslim consolidation
20160805,city.mumbai,With prayers on their lips; kin hope to find bodies
20160805,city.mumbai,Veg vs non-veg: Jain monk draws the battle lines for 2017 BMC elections
20160805,city.nagpur,'The Divine Duo' pays tributes to Kishore Kumar on birth anniversary
20160805,city.nashik,Rain shadow on religious tourism
20160805,city.trichy,Dalits and caste Hindus looking for consensus to hold Aadi fesival
20160805,entertainment.bengali.movies.news,I dont need to explain to Rupam Islam what Im writing on my personal page Shafin Ahmed
20160805,entertainment.bengali.music,I dont need to explain to Rupam Islam what Im writing on my personal page Shafin Ahmed
20160805,spirituality,Men not allowed inside these Indian temples
20160806,city.delhi,Imtiaz Ali's dramatic legacy at Hindu: Gaalis; filth; no mercy
20160806,city.erode,Villagers in Erode sacrifice 3000 goats to placate the rain gods
20160806,city.kozhikode,New director for Malappuram Aligarh Muslim University
20160806,city.madurai,Pilgrims to Sathuragiri Mahalingam temple openly flout environment norms
20160806,city.mumbai,Mahim residents protest against honking outside Bandra mosque
20160806,city.rajkot,Rain gods bring back smiles in Saurashtra
20160806,city.vijayawada,Angry Muslims corner Jaleel on mosque issue
20160806,nri.community,Hindu doctor killed in Karachi
20160806,tv.news.hindi,TV's 'Krishnadasi' aka Sana Amin Sheikh lashes out at fans for calling her a non Muslim
20160807,city.chennai,A month for worshipping the goddesses
20160807,city.chennai,Iron portal frame erected to supprt cracked beam in Tiruvannamalai temple
20160807,city.lucknow,'Akhilesh has done more for Ayodhya than others'
20160807,city.ludhiana,Slum dwellers accuse MC of hurting religious sentiments
20160807,city.ludhiana,Phoolka starts campaign; visits Golden temple
20160807,city.madurai,Iron frame to support cracked beam in Tiruvannamalai temple
20160807,city.meerut,In bid to divide BSP's Muslim-Dalit bloc; BJP to seek SC quota in AMU
20160807,city.patna,Attack on RSS leader in Punjab: Cong; RJD question BJP
20160807,city.trichy,Dalits lodge complaint against caste Hindus
20160807,india,'Left violence on RSS-BJP cadre in Kerala not getting attention'
20160808,city.chandigarh,Attack on Punjab RSS leader: Cops probe terror angle
20160808,city.kanpur,Kite flying; religious fervour mark Nag Panchami in city
20160808,city.ludhiana,Sikh body supports accused in Balwinder Kaur murder case
20160808,city.mangaluru,Kudupu Christian families practise abstinence during Nag Panchami
20160808,city.patna,Nitish to address next JD(U) rally in UP near Ayodhya
20160808,city.trichy,Dalits say caste Hindus gearing up for Aadi festival despite ban
20160808,city.trichy,Dalits allege preparations are on for festival at Kallimedu temple
20160808,city.vijayawada,Tirumala temple replica opens in city amid religious fervour
20160809,city.amritsar,Maha Sikh bodies object to trailer of 'A Flying Jatt'
20160809,city.chennai,'Resume temple fest in Cuddalore'
20160809,city.guwahati,Devotees banned from feeding fish in temple
20160809,city.hyderabad,Records show no organ donation from Telangana Muslims
20160809,city.kolkata,Prayers from Kolkata for Dipa's Rio vault
20160809,city.mangaluru,Poojary offers special prayers for Sonia
20160809,city.navi-mumbai,Devotees throng Shiv temples in city to observe Shravan Somvar
20160809,city.patna,Nitish to address next JD(U) rally in UP near Ayodhya
20160810,city.agra,Priest murdered; 'ashtadhatu' idols stolen
20160810,city.amritsar,In a first; all-Sikh cricket team plays in Pak
20160810,city.chandigarh,3 days after RSS VP attack; paramilitary in 11 Punjab dists
20160810,city.nagpur,RSS Muslim body to hoist tricolour at madrassas
20160810,city.noida,Temple vandalised; Ravana idol destroyed
20160810,city.noida,Ravana temple in Gr Noida vandalised
20160810,india,In damage control exercise; RSS meets BJP's Dalit MPs to discuss atrocities against Dalits
20160811,city.hyderabad,Religious organizations need to collaborate in fight against ISIS
20160811,city.hyderabad,Protest against inclusion of Ahmediyyas in Muslim census
20160811,city.lucknow,Varanasi to host pind daan rites for hindu kinnars
20160811,city.udaipur,No sand and cement hold this 12th century temple
20160811,city.varanasi,Varanasi to host pind daan rites for hindu kinnars
20160811,india,US conveyed concerns to India over religious violence: Official
20160812,city.allahabad,Modi's inclusive policies attract Muslims to BJP
20160812,city.amritsar,After hate crimes; now Sikh holy book desecrated in US
20160812,city.chennai,Mylapore temple takes back land
20160812,city.jaipur,Muslims backward; politically vulnerable: Community leader
20160812,city.nagpur,Devotee moves HC over Tekdi Ganesh temple revamp
20160812,city.noida,Ram makes it in Bisrakh temple; amid heavy police guard
20160812,city.noida,Ram makes it in Bisrakh temple; amid heavy security
20160813,city.goa,Victim cops oppose move to close Velim church case
20160813,city.hyderabad,KCR promises Muslims & tribals quota as per population ratio
20160813,city.jaipur,Ruins of Juna Jain temple 'conserved' for Rs 72 lakh
20160813,city.jaipur,Rajasthan school dubs national anthem 'anti-Islam'; bans recital
20160814,city.bhopal,BJP to inject nationalism in citizens of MP
20160814,city.hyderabad,Muslim society demonstrates diversity in its beliefs and practices
20160814,city.jaipur,RSS' Muslim body to hoist tricolour in 100 madrasas
20160814,city.kochi,Finally; our voices are being heard in God's Own Country
20160814,city.kozhikode,'Moulavi spoke of Islam; not terror'
20160814,city.kozhikode,Orthodox church bishops and priests to get ID cards
20160814,city.lucknow,Owaisi eyes Dalit-Muslim consolidation; coins 'Jai Bheem; Jai Meem'
20160814,city.lucknow,Owaisi dares other parties to debate on condition of Muslims
20160814,city.nagpur,RSS revives 'Akhand Bharat' vision through its youth wing Yuva Aayam
20160814,city.trichy,'Minor dispute' over temple gate leads to tension in Karur
20160814,home.sunday-times.all-that-matters,Gurcharan Das: Independence Day quiz: Are you a patriot or a nationalist?
20160814,tv.news.hindi,Arijit Singh: God forbid; if I don't get to sing songs tomorrow; I will become a music producer
20160814,world.us,Imam; associate shot dead near New York City mosque
20160815,city.ahmedabad,For Swami; all religions were equal
20160815,city.indore,Golden jubilee celebration of St Joseph Church concludes
20160815,city.lucknow,Eat Indian; RSS to tell Agra's young couples
20160815,city.mumbai,Arrest by Mumbai cops shocks mosque officials
20160815,city.nagpur,RSS unhappy on Modi's remark on cow vigilantes
20160815,tv.news.hindi,Happy Independence Day: TV celebs and their off screen ethnic avatars
20160816,city.kochi,Muslim League distances from Chennithala's views
20160816,city.meerut,Thunder strike cracks spire of 500-year-old temple
20160816,city.trichy,Caste clashes at temple festival leave 10 injured
20160816,india,Baloch nationalist leaders encouraged by PM Modi's words
20160816,world.middle-east,'Islam for Dummies': ISIS recruits have poor grasp of faith
20160816,world.pakistan,Baloch nationalist leaders encouraged by PM Modi's words
20160816,world.us,New York man charged with murder in deaths of imam; assistant
20160816,world.us,'Act of God': Ruinous flooding catches Louisiana off guard
20160816,world.us,Hijab-clad Muslim women assaulted; called 'ISIS' in US
20160817,city.hyderabad,Min Jupally settles turf war among priests
20160817,city.kolkata,Three students hurt after grille collapses in Hindu School
20160817,city.kolkata,'Devi' Didi is his object of worship
20160817,city.madurai,Bumpy ride for visitors to Meenakshi temple
20160817,city.mumbai,All religious places must toe sound norms: HC
20160817,city.mumbai,Nationalist Congress Party's MLA from Karjat caught on camera slapping Deputy Collector
20160817,city.nagpur,Snubbed by Nagpur madrassas; RSS hoists flag on 'friendlier turf'
20160817,city.nagpur,Swamy meets RSS chief Bhagwat
20160817,city.puducherry,Two arrested for ransacking mosque
20160817,city.thane,Fun; feast and prayers to mark Parsi New Year
20160817,city.trichy,'Traffic' Ramasamy wants temple near Periyar Nagar bridge removed
20160817,india,Nationalist Congress Party's MLA from Karjat caught on camera slapping Deputy Collector
20160817,sports.more-sports.others,Saraswati Kanya Sangh surprise holders NBYS in dist basketball
20160818,city.lucknow,Temple roof collapses; 2 die
20160818,city.nagpur,Pravin Togadia visits RSS headquarters
20160818,city.thane,Fishing boats out after Kolis take blessings from Sea God
